CampaignId,CampaignName,CampaignStatus,AdsetId,AdsetName,AdsetGoal,AdId,AdName,AdStatus,AdInsightsDate,Impressions,Reach,CTR,Clicks,UniqueClicks,InlineLinkClicks,UniqueInlineLinkClicks,Spend,PostEngagements,Revenue_1d_click,Revenue_7d_click,Revenue_28d_click,Revenue_1d_view,Revenue_7d_view,Revenue_28d_view,CampaignCreatedTime,CampaignStartTime,CampaignStopTime,CampaginObjective,CampaignLifetimeBudget,_BATCH_ID_,_BATCH_LAST_RUN_,Frequency,instagram_permalink_url
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-05,6353,5270,3.148119,200,178,52,52,26.26,69,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.205503,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-06,6758,5581,2.604321,176,161,62,62,25.78,69,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.210894,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-07,6080,5159,2.615132,159,138,56,52,25.77,72,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.178523,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-08,5367,4450,2.049562,110,99,44,44,26.62,50,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.206067,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-09,4846,4077,2.868345,139,124,60,59,28.24,68,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.188619,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-10,4815,4070,2.824507,136,125,52,51,28.06,55,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.183047,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-11,4773,4041,2.870312,137,121,67,60,28.11,70,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.181143,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-12,4584,3974,1.985166,91,80,43,41,27.28,54,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.153498,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-13,4188,3626,1.934097,81,74,34,33,26.96,40,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.154992,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-14,4290,3614,2.470862,106,97,45,45,26.92,54,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.18705,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-15,4893,3775,1.594114,78,69,42,42,26.51,46,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.296159,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-16,4660,3864,1.845494,86,78,46,45,26.28,53,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.206004,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-17,4720,3933,1.885593,89,83,45,44,24.83,51,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,1.200102,https://www.instagram.com/p/DCFL_zmgsfS/
120211307127610192,Quick Quack Car Wash Fan Wall,ACTIVE,120211307127620192,Utah Fans in Salt Lake City + Retargeting,LINK_CLICKS,120211307127630192,Quick Quack Car Wash,ACTIVE,2024-11-18,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2024-10-11 09:44:58,2024-11-03 00:00:00,2024-11-17 23:59:00,OUTCOME_TRAFFIC,40000,98,2025-02-02 04:22:07,0,https://www.instagram.com/p/DCFL_zmgsfS/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-11,4329,4053,2.055902,89,80,44,43,39.74,634,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.068098,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-12,7673,6494,3.518832,270,236,133,125,53.53,1260,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.181552,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-13,8629,7468,2.931974,253,225,117,109,52.88,1223,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.155463,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-14,9462,8167,2.39907,227,208,109,105,52.26,1365,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.158565,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-15,8791,7825,2.479809,218,192,103,98,48.63,1310,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.12345,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-16,8543,7878,2.048461,175,158,111,106,50.94,1227,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.084412,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-17,8022,7294,2.405884,193,175,91,87,48.57,1087,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.099808,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-18,2399,2265,3.001251,72,64,31,31,15.69,357,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.059161,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,0,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,0,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,0,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-06,8951,7579,2.614233,234,206,125,117,48.89,1154,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.181027,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-07,11675,10013,1.910064,223,206,154,151,70.33,1536,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.165984,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-08,10914,9920,1.969947,215,198,144,141,70.69,1420,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.100202,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-09,10998,9780,2.209493,243,226,183,180,72.58,1369,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.12454,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-10,11836,10564,1.715106,203,194,155,153,72.66,1214,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.120409,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-11,10925,10090,2.12357,232,217,167,161,71.95,991,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.082755,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-12,9714,8999,1.873585,182,165,134,130,65.68,894,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.079453,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-13,8659,8064,2.148054,186,173,121,115,64.55,922,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,1.073785,https://www.instagram.com/p/DA_Vg7qgjNq/
120211307287700192,Good Times at Utah's Best & Beyond With Ikon Pass,ACTIVE,120211307287710192,Utah Students Who Ski,LINK_CLICKS,120211307287720192,Ikon Pass,ACTIVE,2024-11-14,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,2024-10-11 09:54:21,2024-10-11 09:54:22,2024-11-13 23:59:00,OUTCOME_TRAFFIC,90000,98,2025-02-02 04:22:07,0,https://www.instagram.com/p/DA_Vg7qgjNq/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-06,1715,1359,4.198251,72,63,49,48,6.2,64,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.261957,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-07,1602,1429,2.496879,40,38,35,34,7.22,42,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.121064,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-08,1517,1348,4.74621,72,59,39,36,8.05,54,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.125371,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-09,1946,1725,3.751285,73,64,47,46,8.61,51,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.128116,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-10,2505,2236,2.634731,66,62,43,40,8.77,52,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.120304,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-11,2215,1994,1.264108,28,26,17,17,8.38,18,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.110833,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-12,1951,1723,2.050231,40,38,21,21,7.73,26,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.132327,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-13,1898,1705,2.423604,46,41,25,24,8.33,33,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.113196,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-14,1873,1698,2.135611,40,39,29,29,8.2,31,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.103062,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-15,1791,1637,3.126745,56,50,38,37,8.47,41,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.094075,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-16,1800,1646,2.555556,46,43,29,28,8.24,38,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.09356,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-17,2032,1883,1.673228,34,32,23,23,8.76,26,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.079129,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-18,1783,1646,2.24341,40,35,20,19,8.3,26,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.083232,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-19,1806,1638,2.713178,49,41,30,30,8.36,40,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.102564,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-20,1688,1550,1.836493,31,27,23,22,7.48,25,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.089032,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-21,1609,1476,1.740211,28,27,19,19,8.24,21,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.090108,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-22,1388,1153,2.59366,36,31,21,21,7.6,26,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.203816,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-23,1637,1358,2.504582,41,36,12,12,8.12,22,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.205449,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-24,1472,1221,1.630435,24,21,11,11,8.44,17,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.205569,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-25,1671,1296,2.154399,36,29,19,17,8.62,20,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.289352,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-26,1591,1272,2.074167,33,31,20,20,8.43,27,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.250786,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-27,1508,1204,2.320955,35,29,17,17,8.36,18,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.252492,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-28,1596,1273,1.754386,28,26,16,15,8.06,20,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.253731,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-29,1286,1029,2.332815,30,27,20,20,8.38,24,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.249757,https://www.instagram.com/p/DCrcIGTgQQC/
120211468460010192,Key Bank Check In,ACTIVE,120211468460030192,JMI Utah Fans Audience,LINK_CLICKS,120211468460040192,Key Bank Check In,ACTIVE,2024-11-30,1431,1154,2.865129,41,36,25,24,8.74,27,0,0,0,0,0,0,2024-11-06 10:22:41,2024-11-06 10:22:46,2025-03-08 23:59:00,OUTCOME_TRAFFIC,100000,98,2025-02-02 04:22:07,1.240035,https://www.instagram.com/p/DCrcIGTgQQC/
