account_id,id,bid_strategy,buying_type,is_skadnetwork_attribution,lifetime_budget,source_campaign_id,status,effective_status,configured_status,can_use_spend_cap,created_time,name,objective,start_time,stop_time,topline_id,updated_time,special_ad_categories0,special_ad_category_country0,daily_budget,spend_cap,_BATCH_ID_,_BATCH_LAST_RUN_
1090394451777733,120211546641080146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,70000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-12-06 11:36:06,Penn State - PSECU Shuffle Sweepstakes - Awareness,OUTCOME_AWARENESS,2024-12-06 11:36:06,2024-12-19 23:59:00,0,2024-12-10 15:38:16,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211346806020146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,35000,120210838199940146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-28 12:50:49,Penn State - Dunkin Sweepstakes - Traffic,OUTCOME_TRAFFIC,2024-11-28 12:50:50,2024-12-01 23:59:00,0,2024-11-28 12:51:07,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211321306410146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,100000,120211190977450146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-27 15:18:04,PSU - Amp It Up for a Cause - Awareness,OUTCOME_AWARENESS,2024-11-27 15:18:04,2024-12-19 23:59:00,0,2024-11-27 15:18:21,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211318677900146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,30000,120210859991370146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-27 15:08:26,PSECU Penn State Football Postseason Sweepstakes - Awareness,OUTCOME_AWARENESS,2024-11-27 15:08:27,2024-12-01 23:59:00,0,2024-11-27 15:08:44,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211316181190146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,400000,120210829908840146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-27 12:56:02,"Penn State - McDonald's They Score, You Score - Awareness",OUTCOME_AWARENESS,2024-11-27 12:56:03,2025-03-01 23:59:00,0,2025-01-06 14:51:59,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211192216160146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,55000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-25 15:18:24,DU Bookstore Holiday Giveaway,OUTCOME_TRAFFIC,2024-12-08 00:01:00,2024-12-14 23:59:00,0,2024-11-25 15:18:41,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211191591570146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,55000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-25 15:18:06,DU - UBER EATS & DU HOCKEY ARE DELIVERING YOU THE TASTE OF VICTORY,OUTCOME_TRAFFIC,2024-11-29 00:01:00,2024-12-05 23:59:00,0,2024-11-25 15:18:24,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211190977450146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,PAUSED,PAUSED,PAUSED,true,2024-11-22 10:50:44,PSU - Amp It Up for a Cause,OUTCOME_TRAFFIC,2024-11-22 10:50:45,2024-12-19 23:59:00,0,2024-11-28 12:45:49,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120211190841570146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,25000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-22 10:42:26,FAU - Virtual Jersey Toss,OUTCOME_TRAFFIC,2024-11-22 10:42:27,2024-12-26 23:59:00,0,2024-11-22 10:42:43,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210973495410146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-14 13:57:39,Richmond - Mission Air Campaign,OUTCOME_TRAFFIC,2024-11-14 13:57:40,2025-03-08 23:59:00,0,2024-11-14 13:57:57,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210973462540146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,30000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-13 18:05:31,Penn State - AmeriGas Sweepstakes,OUTCOME_TRAFFIC,2024-11-13 18:05:32,2024-11-25 23:59:00,0,2024-11-13 18:05:49,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210916840770146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,30000,120210812995530146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-11 16:19:10,Husker Road Trip Giveaway - Copy,OUTCOME_TRAFFIC,2024-11-11 16:19:10,2024-11-15 23:59:00,0,2024-11-11 16:19:29,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210862947320146,,AUCTION,false,,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-08 17:13:34,FRA Muniz,OUTCOME_TRAFFIC,2024-12-08 00:01:00,2024-12-22 23:59:00,0,2024-11-08 17:13:51,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210859991370146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,PAUSED,PAUSED,PAUSED,true,2024-11-08 14:09:27,PSECU Penn State Football Postseason Sweepstakes,OUTCOME_TRAFFIC,2024-11-12 00:01:00,2024-12-01 23:59:00,0,2024-11-27 15:10:12,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210838270170146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,30000,120210615740670146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-07 19:03:32,Escape The Dorm: Spring Break at SPI - Traffic,OUTCOME_TRAFFIC,2024-11-07 19:03:32,2024-12-30 18:59:00,0,2024-11-26 15:19:15,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210838199940146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,200000,120210377505680146,ACTIVE,ACTIVE,ACTIVE,true,2024-11-07 18:54:08,Penn State - Dunkin Sweepstakes - Awareness,OUTCOME_AWARENESS,2024-11-07 18:54:08,2024-12-07 18:51:41,0,2024-11-07 18:54:25,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210829908840146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,90000,0,PAUSED,PAUSED,PAUSED,true,2024-11-07 10:45:32,"Penn State - McDonald's They Score, You Score",OUTCOME_TRAFFIC,2024-11-07 10:45:33,2025-03-01 23:59:00,0,2024-11-27 12:56:13,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210829690590146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-07 10:19:44,"NEB : Ultimate Husker Weekend, Presented By J-Tech",OUTCOME_TRAFFIC,2024-11-07 10:19:45,2024-11-18 23:59:00,0,2024-11-07 10:20:01,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210812995530146,,AUCTION,false,,0,PAUSED,PAUSED,PAUSED,true,2024-11-06 19:32:51,Husker Road Trip Giveaway,OUTCOME_AWARENESS,2024-11-06 20:00:00,2024-11-15 23:59:00,0,2024-11-11 16:20:57,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210811066100146,,AUCTION,false,,0,ACTIVE,ACTIVE,ACTIVE,true,2024-11-06 16:23:50,State the Facts Presented by ServPro,OUTCOME_AWARENESS,2024-11-06 17:00:00,2024-12-25 17:00:00,0,2024-12-19 12:24:16,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210645643680146,,AUCTION,false,,120210593959560146,ACTIVE,ACTIVE,ACTIVE,true,2024-10-30 22:33:38,Huskers | Scheels Volleyball Enter-to-Win Campaign - Copy1,OUTCOME_TRAFFIC,2024-10-30 22:33:39,2024-11-07 23:59:00,0,2024-10-30 22:33:55,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210616301380146,,AUCTION,false,,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-29 15:44:32,Delgrosso Redzone Engagement Campaign,OUTCOME_AWARENESS,2024-10-29 15:44:32,2024-11-28 23:59:00,0,2024-10-29 15:44:49,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210615740670146,,AUCTION,false,,0,PAUSED,PAUSED,PAUSED,true,2024-10-29 15:20:03,Escape The Dorm: Spring Break at SPI,OUTCOME_AWARENESS,2024-10-29 15:20:03,2024-12-30 23:59:00,0,2024-11-07 19:03:42,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210593959560146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,PAUSED,PAUSED,PAUSED,true,2024-10-29 15:48:58,Huskers | Scheels Volleyball Enter-to-Win Campaign,OUTCOME_TRAFFIC,2024-10-29 15:48:59,2024-11-28 16:51:40,0,2024-10-30 22:31:41,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210523686800146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-24 16:40:18,VT Ticket Giveaway (Clemson Tickets),OUTCOME_TRAFFIC,2024-10-24 16:40:19,2024-10-27 23:59:00,0,2024-10-24 16:40:36,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210378255710146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,35000,120209851846520146,ACTIVE,ACTIVE,ACTIVE,true,2024-10-18 15:07:13,"MSU: Post: ""Ready to help make a difference? Abbott and Big..."" - Copy",OUTCOME_AWARENESS,2024-10-18 15:07:13,2024-11-20 23:59:00,0,2024-11-07 19:12:04,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210377947970146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,125000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-18 14:50:14,Penn State - Utz Enter-to-Win,OUTCOME_TRAFFIC,2024-10-18 14:50:15,2024-10-28 23:59:00,0,2024-10-18 14:50:33,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210377505680146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,100000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-28 17:19:29,Penn State - Dunkin Sweepstakes Traffic,OUTCOME_TRAFFIC,2024-10-28 17:19:31,2024-12-01 23:59:00,0,2024-11-07 18:54:19,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210293633520146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-15 17:28:01,UTSA - TXDot Impaired Driving,OUTCOME_TRAFFIC,2024-10-15 17:28:02,2024-11-30 23:59:00,0,2024-10-15 17:28:18,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210200097300146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-11 17:34:49,Richmond - CarMax Enter to Win,OUTCOME_TRAFFIC,2024-10-11 17:34:50,2024-10-31 23:59:00,0,2024-10-11 17:35:10,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210136375450146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-09 17:48:21,NEB - Fairbury Volleyball Sweepstakes,OUTCOME_TRAFFIC,2024-10-09 17:48:22,2024-10-17 23:59:00,0,2024-10-09 17:48:38,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210135999740146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,180000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-09 17:17:44,PSECU VIP Weekend Sweepstakes,OUTCOME_TRAFFIC,2024-10-09 17:17:45,2024-10-18 23:59:00,0,2024-10-09 17:18:02,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210135826690146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,85000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-09 16:52:38,"Post: ""We're teaming up with Abbott and the Big Ten...""",VIDEO_VIEWS,2024-10-09 16:53:08,2024-11-13 23:59:00,0,2024-11-07 19:14:08,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210135647000146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,30000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-09 16:53:41,Penn State - Thompson Creek Social Promotion,OUTCOME_TRAFFIC,2024-10-09 16:53:42,2024-11-30 23:59:00,0,2024-10-09 16:53:58,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210135227000146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,150000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-09 16:30:43,Penn State - AmeriGas Content Campaign #1,OUTCOME_TRAFFIC,2024-10-09 16:30:44,2024-12-30 23:59:00,0,2024-10-09 16:31:01,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210135166930146,,AUCTION,false,,23860550479660145,ACTIVE,ACTIVE,ACTIVE,true,2024-10-09 16:14:51,Richmond - Bryant Heating & Cooling Courtside Seat Upgrade - 2024,OUTCOME_TRAFFIC,2024-10-18 00:01:00,2025-02-01 23:59:00,0,2024-10-09 16:15:10,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210111496960146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,250000,120205391963560146,ACTIVE,ACTIVE,ACTIVE,true,2024-10-08 20:12:22,2024 McD's Fall Valorant Social Promotion,OUTCOME_TRAFFIC,2024-10-08 20:12:23,2024-10-25 00:59:00,0,2024-10-08 20:12:40,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120210109204090146,,AUCTION,false,,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-08 16:58:10,RV Giveaway,OUTCOME_TRAFFIC,2024-10-08 16:58:11,2024-10-18 23:59:00,0,2024-10-08 16:58:27,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209975587700146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,120208567183380146,ACTIVE,ACTIVE,ACTIVE,true,2024-10-03 11:00:17,Richmond - Invest529 Kickoff Kid,OUTCOME_AWARENESS,2024-10-04 00:01:00,2024-11-16 23:59:00,0,2024-10-03 11:00:35,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209975307200146,,AUCTION,false,,120209600395670146,ACTIVE,ACTIVE,ACTIVE,true,2024-10-03 10:42:20,PSU - Keystone Honda Dealers (Traffic),OUTCOME_TRAFFIC,2024-10-03 10:42:21,2024-10-28 23:59:00,0,2024-10-03 10:42:38,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209933620650146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,25000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-10-01 15:20:30,FAU - Pet of the Month,OUTCOME_TRAFFIC,2024-10-01 15:20:32,2024-11-02 15:06:00,0,2024-10-01 15:20:51,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209851875200146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,45000,0,PAUSED,PAUSED,PAUSED,true,2024-09-27 16:13:48,"Penn State: Post: ""Ready to make a difference and beat out the...""",VIDEO_VIEWS,2024-09-27 16:14:18,2024-10-18 16:14:00,0,2024-10-18 15:24:41,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209851846520146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,80000,0,PAUSED,PAUSED,PAUSED,true,2024-09-27 16:10:54,"MSU: Post: ""Ready to help make a difference? Abbott and Big...""",VIDEO_VIEWS,2024-09-27 16:11:24,2024-10-25 23:59:00,0,2024-10-18 15:07:38,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209802472780146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,15000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-25 16:43:08,"Post: ""Looking for the ultimate Husker watch party...""",POST_ENGAGEMENT,2024-09-25 16:43:38,2024-09-28 16:43:38,0,2024-09-25 16:43:35,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209775524200146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,55000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-27 15:59:01,DU - Lifetime Windows - Seat on the Glass,OUTCOME_TRAFFIC,2024-09-27 15:59:02,2024-10-04 23:59:00,0,2024-09-27 15:59:18,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209669421030146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,7000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-19 14:38:06,"Post: ""🎉🦁 WIN an unforgettable day from Shipley Energy! 🦁💙 """,MESSAGES,2024-09-19 14:38:36,2024-09-26 14:38:36,0,2024-09-19 14:38:40,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209664078560146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,55000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-19 09:23:45,DSP - Matline Injury Military Campaign,OUTCOME_TRAFFIC,2024-09-19 09:23:48,2024-09-27 02:00:00,0,2024-09-20 09:09:50,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209647305900146,,AUCTION,false,,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-18 14:05:49,UNM - Tanoan Fan Wall,OUTCOME_TRAFFIC,2024-09-18 14:05:50,2024-09-21 23:59:00,0,2024-09-18 14:06:06,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209600395670146,,AUCTION,false,,0,PAUSED,PAUSED,PAUSED,true,2024-09-17 20:49:59,PSU - Keystone Honda Dealers (Impression),OUTCOME_AWARENESS,2024-09-17 20:50:00,2024-10-28 23:59:00,0,2024-10-03 10:44:27,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209546373550146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,25000,120209327084990146,ACTIVE,ACTIVE,ACTIVE,true,2024-09-13 13:52:10,Richmond - Spider Brews #2,OUTCOME_TRAFFIC,2024-10-06 12:00:00,2024-10-19 12:00:00,0,2024-09-13 13:52:28,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209542843610146,,AUCTION,false,,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-13 11:37:41,UNM - Rt. 66 Slot Machine,OUTCOME_TRAFFIC,2024-09-13 11:37:42,2024-09-17 02:00:00,0,2024-09-13 11:38:02,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209528618680146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,30000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-12 20:33:04,FAU - Hometown Hero,OUTCOME_TRAFFIC,2024-09-12 20:33:05,2024-11-09 23:59:00,0,2024-09-12 20:33:21,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209479116360146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,50000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-10 20:14:43,NEB - Scheels Football Sweepstakes,OUTCOME_TRAFFIC,2024-09-12 00:00:00,2024-09-26 23:59:00,0,2024-09-10 20:15:02,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209448819590146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,100000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-10 18:25:08,NEB - Cox,OUTCOME_TRAFFIC,2024-09-10 18:25:09,2024-09-17 23:59:00,0,2024-09-10 18:25:26,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209447540800146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,57500,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-10 19:11:42,DU - AAA Hockey,OUTCOME_TRAFFIC,2024-09-10 19:11:43,2024-09-17 23:59:00,0,2024-09-10 19:12:00,,,,,1.0,2025-01-09 13:39:43
1090394451777733,120209444019680146,LOWEST_COST_WITHOUT_CAP,AUCTION,false,60000,0,ACTIVE,ACTIVE,ACTIVE,true,2024-09-09 11:42:12,UVA - Orangetheory Fitness Wit,OUTCOME_TRAFFIC,2024-09-09 11:42:13,2024-09-30 23:59:00,0,2024-09-09 11:42:29,,,,,1.0,2025-01-09 13:39:43
