CampaignId,CampaignName,CampaignStatus,AdsetId,AdsetName,AdsetGoal,AdId,AdName,AdStatus,AdInsightsDate,Impressions,Reach,CTR,Clicks,UniqueClicks,InlineLinkClicks,UniqueInlineLinkClicks,Spend,PostEngagements,Frequency,CampaignCreatedTime,CampaignStartTime,CampaignStopTime,CampaignObjective,CampaignLifetimeBudget,CampaignDailyBudget,_BATCH_ID_,_BATCH_LAST_RUN_,Revenue_28d_click,Revenue_28d_view,Revenue_7d_click,Revenue_7d_view,Revenue_1d_click,Revenue_1d_view,instagram_permalink_url
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-04-25,2584,1918,1.431889,37,32,19,19,10.75,20,1.347237,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-04-26,2383,1810,0.881242,21,20,14,14,10.25,15,1.316575,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-04-27,2439,1494,1.02501,25,22,12,12,9.17,12,1.63253,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-04-28,1738,1350,1.380898,24,20,13,13,6.45,14,1.287407,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-04-29,1878,1450,1.224707,23,20,10,10,6.31,10,1.295172,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-04-30,2394,1814,1.211362,29,27,16,16,8.26,19,1.319735,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-05-01,2582,2025,0.890782,23,22,11,10,8.45,11,1.275062,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-05-02,2234,1809,0.984781,22,20,11,11,7.63,11,1.234936,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-05-03,2011,1620,0.298359,6,6,2,2,7.25,3,1.241358,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-05-04,1799,1434,0.555864,10,10,5,5,6.02,5,1.254533,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-05-05,1935,1563,0.826873,16,15,9,9,6.74,10,1.238004,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
23850635854680084,FB22 - Drive For Five (Young Alumni),ACTIVE,23850635858940084,FB22 - Drive For Five (YA) - Listed SC as Education,LINK_CLICKS,23850635858950084,FB22 - Drive For Five (YA),ACTIVE,2022-05-06,2162,1711,0.647549,14,14,8,8,7.4,9,1.263589,2022-04-22 12:10:36,2022-04-22 12:10:37,2022-05-06 23:30:00,LINK_CLICKS,30000,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqNkqtjBnY/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-13,28648,25610,2.708741,776,713,329,317,150.08,412,1.118626,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,1058.5,0,1058.5,0,988.9,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-22,527,447,4.743833,25,22,16,14,4.56,21,1.178971,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-23,2452,1550,3.711256,91,74,52,50,20.77,67,1.581935,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-24,2950,1993,2.983051,88,73,40,39,21.51,51,1.480181,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-25,3124,2255,2.208707,69,52,41,35,21.81,44,1.385366,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-26,3031,2262,1.91356,58,44,29,29,21.35,35,1.339965,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-27,3078,1871,2.014295,62,47,27,24,20.12,36,1.64511,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-28,1140,993,0.964912,11,9,7,7,6.21,10,1.148036,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-14,17861,16263,2.088349,373,332,163,160,79.25,218,1.09826,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,69.6,277.8,69.6,277.8,0,277.8,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-29,1448,1233,1.588398,23,21,11,11,8.2,15,1.174371,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-15,0,0,0,0,0,4,3,0,4,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,312.6,0,312.6,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-04-30,1586,1347,1.008827,16,12,8,7,8.46,10,1.177431,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-16,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,90,0,90,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-01,1831,1522,1.365374,25,21,12,12,9,15,1.203022,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-17,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
23850635872140084,FB22 - Drive For Five (Parents),ACTIVE,23850635872160084,FB22 - Drive For Five (Parents),LINK_CLICKS,23850635872130084,FB22 - Drive For Five (Parents),ACTIVE,2022-05-02,1663,1384,0.481058,8,8,3,3,7.6,5,1.20159,2022-04-22 12:14:34,2022-04-22 12:14:34,2022-05-06 23:30:00,LINK_CLICKS,,,1,2025-01-22 17:05:41,0,0,0,0,0,0,https://www.instagram.com/p/CcqOBoRjCji/
120211075793340085,24 Fathers Day Campaign,ACTIVE,120211075793390085,Group 3,LINK_CLICKS,120211075793420085,Fathers Day Ad 1,ACTIVE,2024-06-18,0,0,0,0,0,0,0,0,0,0,2024-06-07 17:02:27,2024-06-07 17:02:27,2024-06-14 23:59:00,OUTCOME_TRAFFIC,290000,,159,2025-02-02 11:20:08,0,0,0,0,0,0,https://www.instagram.com/p/C8FIiu3tHfD/
